FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
30/01/23,8,92,33,-99,178,-99,411,133,303,-99,128,128,192,-99,202,-99,194,-99,-99,192,323,204,-99,-99,132,159,232,-99,-99,163,188,-99,129,-99,125,333
30/01/23,9,78,-99,-99,183,-99,258,124,172,-99,208,241,183,-99,202,-99,194,-99,-99,222,123,164,-99,80,105,279,266,-99,-99,175,241,-99,175,-99,101,294
30/01/23,10,85,-99,-99,103,-99,204,103,87,-99,85,185,175,-99,187,-99,226,-99,-99,182,121,116,-99,90,58,234,88,-99,-99,66,152,-99,80,-99,89,187
30/01/23,11,18,-99,-99,97,-99,134,62,49,-99,41,142,105,-99,153,-99,153,-99,-99,107,82,37,-99,74,77,145,47,-99,-99,32,129,-99,44,-99,62,81
30/01/23,12,19,-99,-99,-99,-99,83,40,41,-99,26,88,68,-99,91,-99,76,-99,-99,73,-99,13,-99,36,47,58,44,-99,-99,18,107,-99,48,-99,30,81
30/01/23,13,17,-99,-99,38,-99,40,41,-99,-99,23,26,51,-99,61,-99,57,-99,-99,74,-99,15,-99,40,38,32,22,-99,-99,35,47,-99,49,-99,13,60
30/01/23,14,13,-99,-99,13,-99,24,33,-99,-99,21,15,30,-99,37,-99,35,-99,-99,-99,27,8,-99,28,24,24,16,-99,-99,21,27,-99,-99,-99,8,24
30/01/23,15,8,-99,-99,11,-99,22,26,-99,-99,26,15,24,-99,29,-99,25,-99,-99,-99,24,5,-99,14,23,13,12,-99,-99,21,22,-99,-99,-99,8,24
30/01/23,16,6,-99,-99,11,-99,18,25,-99,-99,19,15,20,-99,20,-99,16,-99,-99,29,25,5,-99,16,19,11,12,-99,-99,16,24,-99,-99,-99,6,19
30/01/23,17,8,-99,-99,12,-99,18,20,-99,-99,19,12,18,-99,21,-99,21,-99,-99,39,19,5,-99,15,16,12,10,-99,-99,14,25,-99,-99,-99,7,36
30/01/23,18,9,33,-99,16,-99,25,16,-99,-99,23,22,33,-99,20,-99,20,-99,-99,49,26,11,-99,16,14,14,16,-99,-99,15,31,-99,-99,-99,10,35
30/01/23,19,11,22,-99,27,-99,39,27,-99,-99,34,42,32,-99,33,-99,41,-99,-99,53,51,18,-99,22,32,14,28,-99,-99,13,42,-99,22,-99,12,34
30/01/23,20,15,27,-99,28,-99,33,29,-99,-99,27,45,39,-99,25,-99,37,-99,-99,31,32,11,-99,25,28,27,31,-99,-99,25,41,-99,20,-99,20,38
30/01/23,21,14,29,-99,30,-99,38,29,-99,-99,38,48,35,-99,23,-99,34,-99,-99,37,37,24,-99,30,19,38,29,-99,-99,30,53,-99,25,-99,17,33
30/01/23,22,20,31,-99,31,-99,45,33,-99,-99,30,61,40,-99,31,-99,31,-99,-99,50,42,13,-99,37,41,36,37,-99,-99,29,61,-99,30,-99,25,58
30/01/23,23,21,20,-99,34,-99,52,56,-99,-99,31,48,23,-99,50,-99,51,-99,-99,58,35,18,-99,49,47,46,40,-99,-99,36,52,-99,42,-99,35,76
30/01/23,24,24,14,-99,16,-99,38,38,-99,-99,54,31,22,-99,34,-99,50,-99,-99,59,33,77,-99,40,26,52,41,-99,-99,29,46,-99,86,-99,51,102
31/01/23,1,42,8,-99,11,-99,35,23,-99,-99,26,19,20,-99,38,-99,36,-99,-99,42,38,66,-99,33,10,-99,58,-99,-99,44,29,-99,112,-99,52,41
31/01/23,2,25,8,-99,24,-99,50,19,-99,-99,29,11,24,-99,31,-99,63,-99,-99,36,54,75,-99,26,7,-99,46,-99,-99,29,30,-99,66,-99,55,59
31/01/23,3,20,12,-99,18,-99,38,24,-99,-99,27,8,19,-99,62,-99,114,-99,-99,66,34,86,-99,21,9,-99,47,-99,-99,30,33,-99,49,-99,47,48
31/01/23,4,24,11,-99,23,-99,38,22,-99,-99,25,6,19,-99,61,-99,54,-99,-99,64,45,62,-99,31,8,-99,51,-99,-99,34,26,-99,50,-99,32,81
31/01/23,5,30,11,-99,31,-99,67,15,-99,-99,24,7,17,-99,58,-99,41,-99,-99,75,42,63,-99,49,7,-99,60,-99,-99,38,32,-99,102,-99,53,77
31/01/23,6,43,9,-99,54,-99,80,23,-99,-99,69,11,44,-99,102,-99,67,-99,-99,148,71,131,-99,91,10,92,101,-99,-99,35,58,-99,84,-99,59,138
31/01/23,7,52,13,-99,123,-99,157,57,-99,-99,122,31,108,-99,112,-99,130,-99,-99,160,328,195,-99,83,28,123,212,-99,-99,54,109,-99,123,-99,85,349
31/01/23,8,79,18,-99,160,-99,269,135,-99,-99,164,35,225,-99,156,-99,226,-99,-99,259,313,333,-99,119,70,191,186,-99,-99,57,153,-99,86,-99,154,452
31/01/23,9,71,71,-99,144,-99,173,177,-99,-99,140,61,203,-99,208,-99,163,-99,-99,176,204,251,-99,118,89,309,140,-99,-99,108,212,-99,75,-99,138,272
31/01/23,10,52,48,-99,87,-99,176,91,-99,-99,83,169,154,-99,149,-99,135,-99,-99,126,137,109,-99,127,73,213,78,-99,-99,34,120,-99,64,-99,118,182
31/01/23,11,43,44,-99,77,-99,136,49,-99,-99,52,205,169,-99,106,-99,149,-99,-99,109,88,56,-99,99,53,164,46,-99,-99,23,154,-99,39,-99,100,81
31/01/23,12,15,34,-99,105,-99,63,50,-99,-99,39,105,102,-99,82,-99,99,-99,-99,-99,82,29,-99,57,34,55,31,-99,-99,20,99,-99,31,-99,72,46
31/01/23,13,14,22,-99,50,-99,37,38,-99,-99,32,62,52,-99,50,-99,60,-99,-99,-99,-99,14,-99,28,34,12,21,-99,-99,-99,40,-99,16,-99,21,25
31/01/23,14,10,15,-99,25,-99,27,20,-99,-99,25,46,44,-99,35,-99,24,-99,-99,-99,46,10,-99,12,20,6,16,-99,-99,4,31,-99,5,-99,16,28
31/01/23,15,11,11,-99,22,-99,23,11,-99,-99,17,21,41,-99,16,-99,13,-99,-99,-99,23,8,-99,10,8,8,16,-99,-99,4,40,-99,4,-99,17,24
31/01/23,16,10,10,-99,22,-99,16,9,-99,-99,12,19,29,-99,16,-99,15,-99,-99,-99,16,9,-99,11,6,8,12,-99,-99,4,26,-99,8,-99,16,23
31/01/23,17,10,13,-99,17,-99,17,12,-99,-99,10,17,27,-99,17,-99,16,-99,-99,-99,19,12,-99,14,5,7,20,-99,-99,3,34,-99,7,-99,17,21
31/01/23,18,11,11,-99,23,-99,26,16,-99,-99,15,20,38,-99,23,-99,24,-99,-99,18,34,12,-99,21,7,7,21,-99,-99,5,42,-99,8,-99,18,26
31/01/23,19,16,9,-99,40,-99,29,34,-99,-99,24,42,66,-99,32,-99,41,-99,-99,30,55,14,-99,25,16,10,28,-99,-99,8,34,-99,11,-99,27,35
31/01/23,20,18,8,-99,26,-99,53,34,-99,-99,25,46,53,-99,49,-99,41,-99,-99,40,68,14,-99,49,21,17,31,-99,-99,7,56,-99,12,-99,39,70
31/01/23,21,37,6,-99,34,-99,41,45,-99,-99,20,53,36,-99,52,-99,48,-99,-99,90,50,19,-99,37,44,21,51,-99,-99,8,41,-99,18,-99,74,68
31/01/23,22,32,12,-99,24,-99,57,70,-99,-99,16,28,90,-99,80,-99,101,-99,-99,97,85,21,-99,58,54,33,79,-99,-99,21,40,-99,58,-99,45,108
31/01/23,23,40,5,-99,19,-99,54,37,-99,-99,20,24,96,-99,74,-99,159,-99,-99,164,76,42,-99,51,20,50,85,-99,-99,41,45,-99,100,-99,30,113
31/01/23,24,49,5,-99,25,-99,56,28,-99,-99,44,24,51,-99,54,-99,117,-99,-99,147,106,26,-99,101,9,102,63,-99,-99,35,35,-99,80,-99,26,107
01/02/23,1,28,9,-99,18,-99,71,35,-99,-99,45,16,33,-99,96,-99,76,-99,-99,70,77,49,-99,39,13,87,31,-99,-99,35,36,-99,44,-99,19,95
01/02/23,2,22,8,-99,15,-99,52,68,-99,-99,29,12,32,-99,88,-99,61,-99,-99,96,126,69,-99,27,18,63,29,-99,-99,43,22,-99,89,-99,14,87
01/02/23,3,23,13,-99,9,-99,20,33,-99,-99,29,14,16,-99,27,-99,63,-99,-99,38,70,67,-99,17,8,22,21,-99,-99,27,14,-99,49,-99,13,87
01/02/23,4,23,25,-99,9,-99,25,24,-99,-99,37,10,18,-99,34,-99,49,-99,-99,33,31,53,-99,18,10,23,13,-99,-99,25,15,-99,36,-99,15,56
01/02/23,5,22,31,-99,8,-99,17,26,-99,-99,41,11,22,-99,35,-99,39,-99,-99,42,116,67,-99,20,13,24,18,-99,-99,17,12,-99,191,-99,17,58
01/02/23,6,24,28,-99,12,-99,21,26,-99,-99,92,44,44,-99,21,-99,41,-99,-99,65,79,93,-99,25,15,27,33,-99,-99,38,33,-99,73,-99,25,65
01/02/23,7,33,30,-99,47,-99,44,61,-99,-99,104,84,79,-99,38,-99,58,-99,-99,92,103,106,-99,32,37,39,84,-99,-99,31,83,-99,157,-99,37,102
01/02/23,8,55,42,-99,52,-99,78,144,-99,-99,155,60,161,-99,104,-99,81,-99,-99,116,74,89,-99,42,62,43,87,-99,-99,-99,112,-99,130,-99,49,137
01/02/23,9,65,40,-99,42,-99,79,120,-99,-99,89,53,168,-99,96,-99,83,-99,-99,114,-99,109,-99,53,78,44,72,-99,-99,100,103,-99,77,-99,50,104
01/02/23,10,39,45,-99,61,-99,115,76,-99,-99,51,62,88,-99,87,-99,78,-99,-99,91,109,24,-99,43,63,54,57,-99,-99,42,107,-99,49,-99,25,90
01/02/23,11,39,54,-99,86,-99,102,45,-99,-99,53,65,112,-99,81,-99,78,-99,-99,85,92,23,-99,37,50,63,51,-99,-99,31,92,-99,49,-99,26,75
01/02/23,12,28,34,-99,79,-99,77,39,-99,-99,43,-99,99,-99,71,-99,60,-99,-99,71,61,21,-99,32,30,51,41,-99,-99,20,105,-99,31,-99,31,49
01/02/23,13,17,26,-99,48,-99,51,43,-99,-99,34,-99,66,-99,57,-99,39,-99,-99,49,51,12,-99,24,27,21,20,-99,-99,13,78,-99,32,-99,26,32
01/02/23,14,9,25,-99,48,-99,36,38,-99,-99,34,-99,55,-99,41,-99,32,-99,-99,29,46,9,-99,22,30,9,14,-99,-99,11,54,-99,19,-99,21,29
01/02/23,15,10,22,-99,38,-99,32,25,-99,-99,32,35,47,-99,30,-99,23,-99,-99,28,36,7,-99,12,24,8,15,-99,-99,10,41,-99,8,-99,19,24
01/02/23,16,9,12,-99,32,-99,24,16,-99,-99,27,39,40,-99,20,-99,18,-99,-99,25,27,9,-99,11,10,8,17,-99,-99,5,33,-99,6,-99,16,32
01/02/23,17,9,13,-99,28,-99,23,17,-99,-99,18,29,36,-99,20,-99,16,-99,-99,17,23,11,-99,14,7,7,22,-99,-99,5,26,-99,6,-99,18,26
01/02/23,18,11,12,-99,29,-99,28,20,-99,-99,16,27,49,-99,19,-99,22,-99,-99,18,24,10,-99,18,11,7,22,-99,-99,5,50,-99,8,-99,-99,28
01/02/23,19,15,8,-99,48,-99,36,34,-99,-99,16,35,87,-99,29,-99,31,-99,-99,25,39,13,-99,27,35,12,31,-99,-99,6,74,-99,10,-99,27,32
01/02/23,20,17,9,-99,51,-99,35,44,-99,-99,15,35,102,-99,33,-99,33,-99,-99,25,71,17,-99,35,60,21,32,-99,-99,6,54,-99,16,-99,28,47
01/02/23,21,20,10,-99,54,-99,42,89,-99,-99,15,45,129,-99,33,-99,32,-99,-99,26,64,18,-99,36,57,25,42,-99,-99,8,65,-99,13,-99,27,52
01/02/23,22,19,22,-99,88,-99,52,132,-99,-99,19,41,134,-99,34,-99,32,-99,-99,34,80,14,-99,27,54,16,54,-99,-99,14,79,-99,13,-99,23,82
01/02/23,23,24,22,-99,49,-99,49,59,-99,-99,15,55,100,-99,46,-99,52,-99,-99,59,51,9,-99,31,31,15,62,-99,-99,41,59,-99,24,-99,61,90
01/02/23,24,29,21,-99,30,-99,95,37,-99,-99,12,29,49,-99,56,-99,79,-99,-99,86,18,26,-99,50,22,37,65,-99,-99,35,100,-99,27,-99,89,127
02/02/23,1,34,15,-99,21,-99,115,39,-99,-99,10,15,38,-99,46,-99,60,-99,-99,127,37,32,-99,57,11,33,72,-99,-99,15,65,-99,38,38,100,134
02/02/23,2,36,10,-99,24,-99,104,29,-99,-99,15,13,21,-99,115,-99,49,-99,-99,161,80,36,-99,59,8,22,45,-99,-99,11,48,-99,49,61,103,81
02/02/23,3,23,6,-99,14,-99,90,34,-99,-99,27,11,19,-99,103,-99,31,-99,-99,91,37,29,-99,130,8,44,36,-99,-99,16,37,-99,34,31,77,85
02/02/23,4,19,5,-99,20,-99,62,28,-99,-99,25,12,21,-99,66,-99,56,-99,-99,72,124,35,-99,87,4,65,43,-99,-99,17,45,-99,46,56,61,131
02/02/23,5,20,9,-99,27,-99,39,21,-99,-99,29,13,21,-99,59,-99,65,-99,-99,86,152,43,-99,68,4,54,49,-99,-99,12,48,-99,53,32,92,107
02/02/23,6,28,12,-99,50,-99,127,33,-99,-99,52,23,46,-99,68,-99,48,-99,-99,94,170,96,-99,63,10,77,73,-99,-99,15,84,-99,74,44,121,174
02/02/23,7,53,9,-99,108,-99,163,41,-99,-99,88,34,129,-99,87,-99,75,-99,-99,128,373,171,-99,102,22,119,97,-99,-99,27,142,-99,101,100,142,155
02/02/23,8,73,15,-99,144,-99,226,134,-99,-99,115,45,198,-99,156,-99,128,-99,-99,229,194,257,-99,284,49,210,149,-99,-99,47,221,-99,120,121,112,165
02/02/23,9,75,23,-99,132,-99,166,159,-99,-99,52,52,132,-99,153,-99,106,-99,-99,273,192,217,-99,171,103,212,186,-99,-99,67,319,-99,87,148,129,171
02/02/23,10,78,51,-99,152,-99,165,106,-99,-99,22,47,111,-99,246,-99,181,-99,-99,181,168,98,-99,117,98,78,146,-99,-99,33,170,-99,54,122,106,109
02/02/23,11,25,72,-99,147,-99,123,56,-99,-99,59,149,125,-99,151,-99,134,-99,-99,130,106,48,-99,66,69,68,57,-99,-99,24,87,-99,37,92,78,98
02/02/23,12,16,34,-99,55,-99,56,44,-99,-99,55,65,69,-99,66,-99,65,-99,-99,80,71,13,-99,43,35,49,26,-99,-99,14,67,-99,46,67,57,43
02/02/23,13,13,26,-99,43,-99,30,39,-99,-99,42,48,46,-99,42,-99,36,-99,-99,47,52,9,-99,30,35,43,18,-99,-99,14,42,-99,44,40,29,30
02/02/23,14,10,25,-99,31,-99,23,35,-99,-99,31,42,39,-99,38,-99,28,-99,-99,40,37,6,-99,22,31,30,16,-99,-99,11,46,-99,33,26,25,28
02/02/23,15,7,22,-99,26,-99,19,22,-99,-99,26,30,26,-99,29,-99,21,-99,-99,31,27,5,-99,16,21,21,10,-99,-99,12,30,-99,18,21,18,16
02/02/23,16,7,22,-99,31,-99,19,18,-99,-99,22,26,31,-99,27,-99,20,-99,-99,30,-99,5,-99,14,17,14,12,-99,-99,8,21,-99,17,16,17,21
02/02/23,17,9,19,-99,25,-99,21,21,-99,-99,24,26,31,-99,30,-99,22,-99,-99,30,26,7,-99,11,18,14,9,-99,-99,8,34,-99,16,15,20,31
02/02/23,18,11,25,-99,25,-99,20,21,-99,-99,26,31,48,-99,24,-99,23,-99,-99,19,31,10,-99,16,21,12,19,-99,-99,9,41,-99,17,13,15,30
02/02/23,19,14,45,-99,48,-99,67,36,-99,-99,50,103,78,-99,36,-99,52,-99,-99,40,82,19,-99,26,35,14,37,-99,-99,16,65,-99,20,23,35,53
02/02/23,20,14,38,-99,50,-99,60,39,-99,-99,35,76,81,-99,52,-99,64,-99,-99,65,77,15,-99,28,69,22,39,-99,-99,30,75,-99,28,37,20,44
02/02/23,21,11,53,-99,26,-99,36,50,-99,-99,44,40,40,-99,42,-99,74,-99,-99,57,58,24,-99,28,65,30,31,-99,-99,41,45,-99,38,53,22,54
02/02/23,22,19,59,-99,21,-99,48,54,-99,-99,32,36,26,-99,40,-99,57,-99,-99,50,46,69,-99,33,51,43,25,-99,-99,35,61,-99,62,40,23,56
02/02/23,23,20,39,-99,17,-99,32,32,-99,-99,16,38,20,-99,48,-99,45,-99,-99,53,31,32,-99,32,29,37,28,-99,-99,35,39,-99,43,44,13,32
02/02/23,24,14,18,-99,10,-99,30,21,-99,-99,11,23,11,-99,35,-99,36,-99,-99,35,24,30,-99,33,17,27,17,-99,-99,39,24,-99,33,40,14,17
03/02/23,1,11,-99,-99,-99,-99,28,-99,-99,-99,-99,-99,-99,-99,-99,-99,33,-99,-99,-99,-99,-99,-99,-99,-99,-99,12,-99,-99,-99,-99,-99,-99,-99,-99,-99
03/02/23,2,8,-99,-99,-99,-99,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,28,-99,-99,-99,-99,-99,-99,-99,-99,-99,8,-99,-99,-99,-99,-99,-99,-99,-99,-99
03/02/23,3,7,-99,-99,-99,-99,35,-99,-99,-99,-99,-99,-99,-99,-99,-99,26,-99,-99,-99,-99,-99,-99,-99,-99,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99
03/02/23,4,9,7,-99,8,-99,22,14,-99,-99,-99,15,10,-99,24,-99,32,-99,-99,-99,16,16,-99,12,-99,13,10,-99,-99,14,17,-99,41,31,22,30
03/02/23,5,8,7,-99,14,-99,25,17,-99,-99,-99,16,10,-99,28,-99,28,-99,-99,-99,15,57,-99,19,-99,19,17,-99,-99,19,23,-99,108,51,18,23
03/02/23,6,14,15,-99,18,-99,36,21,-99,-99,-99,19,10,-99,36,-99,33,-99,-99,-99,37,18,-99,25,-99,29,14,-99,-99,30,27,-99,81,38,15,21
03/02/23,7,17,22,-99,18,-99,38,21,-99,-99,-99,19,20,-99,40,-99,36,-99,-99,-99,31,13,-99,23,-99,25,20,-99,-99,31,38,-99,30,56,17,21
03/02/23,8,23,18,-99,20,-99,47,28,-99,-99,-99,23,29,-99,32,-99,39,-99,-99,-99,36,17,-99,36,-99,29,30,-99,-99,35,38,-99,33,35,20,25
03/02/23,9,20,24,-99,22,-99,47,30,-99,-99,-99,34,32,-99,37,-99,27,-99,-99,-99,33,24,-99,31,-99,26,26,-99,-99,26,51,-99,24,23,22,34
03/02/23,10,10,27,-99,23,-99,33,35,-99,-99,-99,30,35,-99,21,-99,27,-99,-99,-99,37,18,-99,20,-99,16,25,-99,-99,19,40,-99,20,23,13,28
03/02/23,11,7,34,-99,20,-99,30,26,-99,-99,-99,28,30,-99,28,-99,21,-99,-99,-99,34,3,-99,21,-99,17,18,-99,-99,17,44,-99,19,20,7,27
03/02/23,12,6,27,-99,17,-99,30,23,-99,-99,-99,25,18,-99,24,-99,22,-99,-99,-99,30,3,-99,19,-99,14,15,-99,-99,17,39,-99,20,31,10,28
03/02/23,13,5,23,-99,14,-99,31,23,-99,-99,-99,23,21,-99,31,-99,21,-99,-99,-99,31,3,-99,23,-99,16,13,-99,-99,22,30,-99,19,30,10,26
03/02/23,14,-99,24,-99,11,-99,26,25,-99,-99,19,17,19,-99,29,-99,23,-99,-99,-99,26,7,-99,24,-99,22,13,-99,-99,22,25,-99,22,28,9,23
03/02/23,15,5,25,-99,11,-99,20,22,-99,-99,17,18,17,-99,21,-99,19,-99,-99,-99,21,5,-99,19,-99,18,11,-99,-99,24,28,-99,20,24,7,17
03/02/23,16,7,22,-99,13,-99,19,21,-99,-99,18,17,19,-99,22,-99,20,-99,-99,-99,24,5,-99,15,-99,15,12,-99,-99,19,23,-99,18,28,8,23
03/02/23,17,7,21,-99,14,-99,24,21,-99,-99,21,20,25,-99,25,-99,20,-99,-99,-99,28,5,-99,15,24,14,15,-99,-99,20,35,-99,19,30,9,31
03/02/23,18,9,26,-99,23,-99,34,27,-99,-99,25,25,38,-99,31,-99,25,-99,-99,-99,38,8,-99,20,29,17,19,-99,-99,23,37,-99,21,37,10,44
03/02/23,19,14,41,-99,23,-99,41,41,-99,-99,37,30,37,-99,38,-99,34,-99,-99,-99,49,8,-99,34,42,31,25,-99,-99,30,54,-99,31,34,15,36
03/02/23,20,14,47,-99,27,-99,41,40,-99,-99,31,50,25,-99,43,-99,44,-99,-99,-99,42,14,-99,30,41,34,25,-99,-99,30,62,-99,44,32,15,38
03/02/23,21,15,33,-99,24,-99,52,33,-99,-99,20,51,22,-99,53,-99,42,-99,-99,-99,35,8,-99,28,31,29,21,-99,-99,28,55,-99,40,47,17,33
03/02/23,22,10,33,-99,22,-99,32,23,-99,-99,18,45,18,-99,38,-99,43,-99,-99,-99,31,8,-99,26,23,28,23,-99,-99,32,43,-99,35,47,15,30
03/02/23,23,9,26,-99,20,-99,40,20,-99,-99,17,39,13,-99,31,-99,36,-99,-99,-99,20,12,-99,22,19,24,17,-99,-99,27,33,-99,30,40,15,46
03/02/23,24,8,18,-99,16,-99,40,12,-99,-99,16,25,8,-99,25,-99,32,-99,-99,-99,18,13,-99,18,11,20,15,-99,-99,26,24,-99,23,46,17,40
04/02/23,1,11,14,-99,13,-99,22,14,-99,-99,11,12,9,-99,24,-99,31,-99,-99,-99,14,15,-99,17,10,17,11,-99,-99,24,21,-99,22,41,15,38
04/02/23,2,14,13,-99,11,-99,20,12,-99,-99,13,10,21,-99,25,-99,26,-99,-99,-99,11,16,-99,16,12,16,11,-99,-99,25,20,-99,25,22,19,43
04/02/23,3,17,15,-99,13,-99,23,12,-99,-99,22,8,22,-99,23,-99,29,-99,-99,-99,18,36,-99,15,13,18,30,-99,-99,23,16,-99,31,21,25,48
04/02/23,4,18,19,-99,22,-99,43,18,-99,-99,24,11,21,-99,30,-99,23,-99,-99,-99,33,67,-99,15,14,21,32,-99,-99,22,44,-99,35,21,43,44
04/02/23,5,16,17,-99,27,-99,58,33,-99,-99,25,12,24,-99,32,-99,23,-99,-99,-99,69,41,-99,15,25,26,28,-99,-99,20,29,-99,40,20,25,55
04/02/23,6,30,21,-99,42,-99,41,35,-99,-99,37,15,38,-99,38,-99,28,-99,-99,-99,51,74,-99,20,35,40,41,-99,-99,23,32,-99,40,34,32,59
04/02/23,7,41,51,-99,61,-99,46,42,-99,-99,55,31,72,-99,55,-99,49,-99,-99,-99,65,121,-99,38,39,76,57,-99,-99,25,124,-99,44,48,70,80
04/02/23,8,48,62,-99,87,-99,68,70,-99,-99,87,79,117,-99,69,-99,78,-99,-99,-99,123,187,-99,55,42,115,87,-99,-99,32,186,-99,63,70,57,131
04/02/23,9,47,53,-99,58,-99,113,62,-99,-99,95,92,90,-99,58,-99,80,-99,-99,-99,64,107,-99,54,55,87,102,-99,-99,48,197,-99,71,62,39,137
04/02/23,10,33,63,-99,54,-99,115,67,-99,-99,101,64,87,-99,71,-99,57,-99,-99,-99,72,46,-99,44,61,75,61,-99,-99,36,107,-99,63,66,35,106
04/02/23,11,26,68,-99,66,-99,91,62,-99,-99,70,112,110,-99,70,-99,80,-99,-99,-99,79,27,-99,45,61,86,47,-99,-99,36,107,-99,51,58,37,83
04/02/23,12,18,56,-99,91,-99,70,48,-99,-99,63,96,94,-99,65,-99,70,-99,-99,-99,69,23,-99,59,44,99,37,-99,-99,30,105,-99,38,54,61,66
04/02/23,13,22,33,-99,82,-99,62,39,-99,-99,40,64,66,-99,67,-99,56,-99,-99,-99,58,15,-99,49,35,85,35,-99,-99,22,120,-99,41,57,57,54
04/02/23,14,18,17,-99,62,-99,34,43,-99,-99,36,34,44,-99,46,-99,38,-99,-99,-99,49,9,-99,24,33,29,17,-99,-99,14,57,-99,40,37,25,41
04/02/23,15,15,22,-99,27,-99,25,27,-99,-99,31,20,31,-99,28,-99,21,-99,-99,-99,34,7,-99,15,25,22,14,-99,-99,16,39,-99,25,15,18,31
04/02/23,16,12,22,-99,25,-99,17,18,-99,-99,29,17,25,-99,24,-99,17,-99,-99,-99,21,6,-99,14,20,21,11,-99,-99,15,35,-99,16,15,14,27
04/02/23,17,11,21,-99,21,-99,21,15,-99,-99,23,22,31,-99,20,-99,25,-99,-99,-99,22,6,-99,15,17,18,19,-99,-99,10,32,-99,15,17,14,35
04/02/23,18,15,24,-99,23,-99,27,20,-99,-99,22,23,29,-99,24,-99,20,-99,-99,-99,27,6,-99,15,18,14,28,-99,-99,18,39,-99,17,17,10,39
04/02/23,19,29,42,-99,29,-99,46,21,-99,-99,45,26,46,-99,39,-99,94,-99,-99,-99,58,14,-99,26,29,19,41,-99,-99,16,42,-99,33,34,21,39
04/02/23,20,28,29,-99,28,-99,41,35,-99,-99,61,31,23,-99,49,-99,79,-99,-99,-99,56,19,-99,24,41,22,41,-99,-99,22,43,-99,21,26,28,32
04/02/23,21,40,39,-99,29,-99,47,44,-99,-99,51,37,19,-99,33,-99,66,-99,-99,-99,49,18,-99,28,34,23,31,-99,-99,49,55,-99,30,43,29,46
04/02/23,22,72,30,-99,28,-99,53,42,-99,-99,36,59,20,-99,39,-99,50,-99,-99,-99,40,30,-99,39,43,29,56,-99,-99,34,67,-99,35,48,31,35
04/02/23,23,48,21,-99,26,-99,46,40,-99,-99,33,52,17,-99,41,-99,61,-99,-99,-99,29,32,-99,69,41,19,105,-99,-99,36,54,-99,34,65,38,26
04/02/23,24,45,18,-99,25,-99,51,34,-99,-99,45,35,39,-99,40,-99,54,-99,-99,-99,27,31,-99,53,30,76,84,-99,-99,26,53,-99,46,73,33,49
05/02/23,1,41,13,-99,19,-99,52,23,-99,-99,35,32,38,-99,41,-99,60,-99,-99,-99,34,63,-99,54,19,71,65,-99,-99,50,41,-99,54,78,28,58
05/02/23,2,40,13,-99,13,-99,42,19,-99,-99,38,22,24,-99,35,-99,43,-99,-99,-99,26,35,-99,51,20,64,31,-99,-99,39,31,-99,51,67,37,67
05/02/23,3,43,11,-99,14,-99,31,17,-99,-99,22,15,21,-99,35,-99,39,-99,-99,-99,26,67,-99,42,14,46,49,-99,-99,34,35,-99,85,75,56,95
05/02/23,4,26,5,-99,17,-99,35,21,-99,-99,19,11,22,-99,46,-99,73,-99,-99,-99,50,61,-99,45,10,44,52,-99,-99,29,56,-99,48,73,64,79
05/02/23,5,34,3,-99,15,-99,42,19,-99,-99,19,11,22,-99,40,-99,98,-99,-99,-99,46,44,-99,39,24,54,69,-99,-99,37,40,-99,38,85,55,70
05/02/23,6,29,4,-99,9,-99,41,17,-99,-99,24,12,21,-99,44,-99,115,-99,-99,-99,51,31,-99,36,21,47,57,-99,-99,41,27,-99,71,54,58,104
05/02/23,7,32,3,-99,27,-99,57,17,-99,-99,31,20,33,-99,110,-99,168,-99,-99,-99,123,84,-99,44,12,67,83,-99,-99,71,59,-99,76,78,76,107
05/02/23,8,43,5,-99,45,-99,69,27,-99,-99,40,20,79,-99,167,-99,194,-99,-99,-99,128,156,-99,52,14,54,110,-99,-99,76,73,-99,125,156,79,116
05/02/23,9,50,8,-99,64,-99,43,49,-99,-99,23,40,63,-99,210,-99,157,-99,-99,-99,132,133,-99,58,18,88,87,-99,-99,58,88,-99,84,148,85,121
05/02/23,10,40,5,-99,64,-99,48,41,-99,-99,8,59,77,-99,168,-99,131,-99,-99,-99,100,44,-99,65,12,78,95,-99,-99,62,54,-99,72,111,66,97
05/02/23,11,19,9,-99,13,-99,30,24,-99,-99,11,26,26,-99,38,-99,51,-99,-99,-99,17,-99,-99,61,11,38,63,-99,-99,20,38,-99,21,79,55,60
05/02/23,12,12,11,-99,12,-99,21,16,-99,-99,13,14,16,-99,30,-99,20,-99,-99,-99,23,7,-99,21,14,24,19,-99,-99,23,37,-99,23,24,15,21
05/02/23,13,6,18,-99,10,-99,14,21,-99,-99,14,12,16,-99,17,-99,13,-99,-99,-99,21,4,-99,17,21,14,12,-99,-99,18,20,-99,11,16,7,18
05/02/23,14,6,20,-99,9,-99,9,13,-99,-99,11,12,12,-99,14,-99,10,-99,-99,-99,15,2,-99,13,15,11,11,-99,-99,12,16,-99,9,12,6,13
